User ID,Subscription Type,999,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,932,Plan Duration,,
1549,Premium,381,10,4/11/2022,6/7/2023,Spain,39,Male,Tablet,,1 Month,,
1550,Basic,380,11,4/11/2022,7/7/2023,Italy,49,Female,Smart TV,,1 Month,,
1551,Premium,380,14,5/11/2022,4/7/2023,Spain,30,Male,Tablet,,1 Month,,
1552,Basic,379,12,2/11/2022,5/7/2023,Spain,31,Female,Tablet,,1 Month,,
1553,Standard,379,12,3/11/2022,6/7/2023,United States,39,Male,Tablet,,1 Month,,
1554,Standard,379,14,30-10-22,6/7/2023,Canada,30,Female,Laptop,,1 Month,,
1555,Basic,378,13,31-10-22,4/7/2023,United States,43,Female,Smartphone,,1 Month,,
1556,Premium,378,10,14-10-22,5/7/2023,United States,29,Female,Smartphone,,1 Month,,
1557,Basic,377,14,26-09-22,5/7/2023,Canada,46,Male,Smart TV,,1 Month,,
1558,Standard,377,15,17-09-22,6/7/2023,United Kingdom,35,Male,Smartphone,,1 Month,,
1559,Premium,377,12,16-09-22,3/7/2023,Australia,30,Male,Tablet,,1 Month,,
1560,Basic,376,12,12/9/2022,7/7/2023,Germany,39,Female,Smart TV,,1 Month,,
1561,Premium,376,14,12/9/2022,6/7/2023,France,41,Male,Laptop,,1 Month,,
1562,Basic,375,12,29-08-22,5/7/2023,Brazil,27,Male,Smartphone,,1 Month,,
1563,Standard,375,15,25-08-22,3/7/2023,Mexico,42,Male,Laptop,,1 Month,,
1564,Standard,375,11,15-08-22,6/7/2023,Spain,45,Female,Tablet,,1 Month,,
1565,Basic,374,10,11/8/2022,7/7/2023,Italy,36,Female,Smart TV,,1 Month,,
1566,Premium,374,12,10/8/2022,6/7/2023,Spain,35,Male,Laptop,,1 Month,,
1567,Basic,373,13,26-07-22,4/7/2023,Spain,38,Male,Smartphone,,1 Month,,
1568,Standard,373,14,19-07-22,6/7/2023,United States,41,Female,Smart TV,,1 Month,,
1569,Premium,373,10,17-07-22,6/7/2023,Canada,43,Male,Tablet,,1 Month,,
1570,Basic,372,13,17-07-22,6/7/2023,United States,44,Male,Tablet,,1 Month,,
1571,Basic,371,10,17-07-22,4/7/2023,United States,35,Male,Tablet,,1 Month,,
1572,Basic,370,13,11/7/2022,6/7/2023,Canada,39,Male,Laptop,,1 Month,,
1573,Standard,370,15,7/7/2022,5/7/2023,United Kingdom,43,Male,Smart TV,,1 Month,,
1574,Premium,370,10,7/7/2022,6/7/2023,Australia,36,Male,Smart TV,,1 Month,,
1575,Basic,369,11,8/7/2022,5/7/2023,Germany,49,Female,Laptop,,1 Month,,
1576,Basic,368,12,6/7/2022,8/7/2023,France,29,Female,Smartphone,,1 Month,,
1577,Premium,368,10,3/7/2022,4/7/2023,Brazil,45,Male,Tablet,,1 Month,,
1578,Standard,368,11,30-06-22,6/7/2023,Mexico,44,Female,Laptop,,1 Month,,
1579,Standard,368,11,27-06-22,4/7/2023,Spain,40,Female,Smart TV,,1 Month,,
1580,Basic,367,15,26-06-22,8/7/2023,Italy,51,Female,Smart TV,,1 Month,,
1581,Premium,367,15,27-06-22,5/7/2023,Spain,30,Female,Smart TV,,1 Month,,
1582,Standard,367,14,28-06-22,8/7/2023,Spain,50,Male,Smart TV,,1 Month,,
1583,Basic,366,12,30-06-22,6/7/2023,United States,39,Male,Tablet,,1 Month,,
1584,Standard,366,11,2/7/2022,7/7/2023,Canada,51,Male,Tablet,,1 Month,,
1585,Premium,366,10,5/7/2022,5/7/2023,United States,42,Male,Laptop,,1 Month,,
1586,Basic,365,12,11/7/2022,7/7/2023,United States,34,Female,Tablet,,1 Month,,
1587,Premium,365,12,18-07-22,6/7/2023,Canada,28,Male,Tablet,,1 Month,,
1588,Standard,365,15,25-07-22,7/7/2023,United Kingdom,43,Male,Tablet,,1 Month,,
1589,Basic,364,11,28-07-22,6/7/2023,Australia,27,Female,Tablet,,1 Month,,
1590,Standard,364,13,5/8/2022,8/7/2023,Germany,49,Female,Smart TV,,1 Month,,
1591,Premium,364,14,9/8/2022,5/7/2023,France,35,Female,Laptop,,1 Month,,
1592,Basic,363,10,14-08-22,6/7/2023,Brazil,34,Male,Tablet,,1 Month,,
1593,Standard,363,14,15-08-22,5/7/2023,Mexico,28,Male,Smartphone,,1 Month,,
1594,Premium,363,15,16-08-22,7/7/2023,Spain,49,Female,Tablet,,1 Month,,
1595,Basic,362,12,25-08-22,4/7/2023,Italy,51,Female,Tablet,,1 Month,,
1596,Premium,362,13,27-08-22,6/7/2023,Spain,36,Male,Laptop,,1 Month,,
1597,Basic,361,13,6/9/2022,6/7/2023,Spain,37,Male,Smart TV,,1 Month,,
1598,Standard,361,11,8/9/2022,7/7/2023,United States,48,Male,Laptop,,1 Month,,
1599,Standard,361,13,13-09-22,4/7/2023,Canada,45,Female,Smart TV,,1 Month,,
1600,Basic,360,11,15-09-22,6/7/2023,United States,39,Male,Tablet,,1 Month,,
1601,Premium,360,14,19-09-22,5/7/2023,United States,39,Male,Smartphone,,1 Month,,
1602,Basic,359,15,22-09-22,7/7/2023,Canada,46,Female,Smart TV,,1 Month,,
1603,Standard,359,13,24-09-22,6/7/2023,United Kingdom,30,Female,Smartphone,,1 Month,,
1604,Premium,359,10,30-09-22,6/7/2023,Australia,32,Female,Smartphone,,1 Month,,
1605,Basic,358,11,3/10/2022,5/7/2023,Germany,39,Male,Laptop,,1 Month,,
1606,Premium,358,15,8/10/2022,7/7/2023,France,35,Female,Smartphone,,1 Month,,
1607,Basic,357,15,9/10/2022,7/7/2023,Brazil,41,Female,Smartphone,,1 Month,,
1608,Standard,357,11,12/10/2022,8/7/2023,Mexico,32,Female,Smart TV,,1 Month,,
1609,Standard,357,14,15-10-22,6/7/2023,Spain,41,Female,Smart TV,,1 Month,,
1610,Basic,356,14,17-10-22,6/7/2023,Italy,36,Female,Smart TV,,1 Month,,
1611,Premium,356,15,19-10-22,7/7/2023,Spain,49,Male,Laptop,,1 Month,,
1612,Basic,355,11,22-10-22,9/7/2023,Spain,30,Female,Smartphone,,1 Month,,
1613,Standard,355,15,23-10-22,6/7/2023,United States,40,Female,Smartphone,,1 Month,,
1614,Premium,355,13,27-10-22,7/7/2023,Canada,46,Female,Tablet,,1 Month,,
1615,Basic,354,11,28-10-22,6/7/2023,United States,30,Female,Smart TV,,1 Month,,
1616,Premium,354,10,1/11/2022,8/7/2023,United States,48,Male,Laptop,,1 Month,,
1617,Basic,353,11,4/11/2022,5/7/2023,Canada,50,Male,Tablet,,1 Month,,
1618,Standard,353,11,5/11/2022,6/7/2023,United Kingdom,27,Male,Smart TV,,1 Month,,
1619,Standard,353,14,4/11/2022,7/7/2023,Australia,51,Female,Laptop,,1 Month,,
1620,Basic,352,11,5/11/2022,7/7/2023,Germany,38,Male,Smartphone,,1 Month,,
1621,Premium,352,10,4/11/2022,5/7/2023,France,39,Male,Laptop,,1 Month,,
1622,Basic,351,12,5/11/2022,5/7/2023,Brazil,45,Female,Smart TV,,1 Month,,
1623,Standard,351,12,3/11/2022,6/7/2023,Mexico,29,Male,Laptop,,1 Month,,
1624,Premium,351,13,31-10-22,7/7/2023,Spain,35,Male,Smartphone,,1 Month,,
1625,Basic,350,10,26-10-22,4/7/2023,Italy,51,Female,Smart TV,,1 Month,,
1626,Premium,350,11,16-10-22,6/7/2023,Spain,51,Male,Smart TV,,1 Month,,
1627,Basic,349,15,16-10-22,7/7/2023,Spain,42,Female,Smartphone,,1 Month,,
1628,Standard,349,13,17-09-22,6/7/2023,United States,48,Female,Laptop,,1 Month,,
1629,Standard,349,14,12/9/2022,4/7/2023,Canada,40,Male,Smart TV,,1 Month,,
1630,Basic,348,13,13-09-22,7/7/2023,United States,39,Male,Smart TV,,1 Month,,
1631,Premium,348,14,9/9/2022,7/7/2023,United States,44,Male,Laptop,,1 Month,,
1632,Basic,347,14,3/9/2022,6/7/2023,Canada,27,Female,Laptop,,1 Month,,
1633,Standard,347,11,31-08-22,5/7/2023,United Kingdom,35,Male,Tablet,,1 Month,,
1634,Premium,347,14,25-08-22,7/7/2023,Australia,45,Male,Smart TV,,1 Month,,
1635,Basic,346,12,15-08-22,7/7/2023,Germany,33,Male,Tablet,,1 Month,,
1636,Premium,346,10,16-08-22,7/7/2023,France,32,Female,Smart TV,,1 Month,,
1637,Basic,345,11,28-07-22,5/7/2023,Brazil,51,Female,Laptop,,1 Month,,
1638,Standard,345,10,28-07-22,6/7/2023,Mexico,40,Female,Tablet,,1 Month,,
1639,Standard,345,15,22-07-22,6/7/2023,Spain,47,Male,Laptop,,1 Month,,
1640,Basic,344,13,19-07-22,6/7/2023,Italy,42,Male,Smart TV,,1 Month,,
1641,Premium,344,10,16-07-22,6/7/2023,Spain,41,Male,Tablet,,1 Month,,
1642,Basic,343,12,15-07-22,9/7/2023,Spain,43,Male,Tablet,,1 Month,,
1643,Standard,343,11,16-07-22,5/7/2023,United States,42,Female,Tablet,,1 Month,,
1644,Premium,343,14,9/7/2022,6/7/2023,Canada,28,Male,Smartphone,,1 Month,,
1645,Basic,342,12,7/7/2022,5/7/2023,United States,40,Female,Laptop,,1 Month,,
1646,Basic,341,15,7/7/2022,9/7/2023,United States,46,Female,Tablet,,1 Month,,
1647,Basic,340,11,6/7/2022,5/7/2023,Canada,39,Female,Laptop,,1 Month,,
1648,Standard,340,15,30-06-22,6/7/2023,United Kingdom,41,Female,Smartphone,,1 Month,,
1649,Premium,340,15,27-06-22,5/7/2023,Australia,30,Male,Tablet,,1 Month,,
1650,Basic,339,14,28-06-22,8/7/2023,Germany,32,Male,Tablet,,1 Month,,
1651,Basic,338,14,28-06-22,6/7/2023,France,38,Male,Smart TV,,1 Month,,
1652,Premium,338,11,29-06-22,8/7/2023,Brazil,38,Male,Tablet,,1 Month,,
1653,Standard,338,13,1/7/2022,6/7/2023,Mexico,32,Male,Smartphone,,1 Month,,
1654,Standard,338,14,3/7/2022,7/7/2023,Spain,27,Male,Tablet,,1 Month,,
1655,Basic,337,15,4/7/2022,6/7/2023,Italy,50,Female,Tablet,,1 Month,,
1656,Premium,337,10,10/7/2022,7/7/2023,Spain,30,Male,Smartphone,,1 Month,,
1657,Standard,337,11,23-07-22,6/7/2023,Spain,49,Male,Smartphone,,1 Month,,
1658,Basic,336,11,24-07-22,7/7/2023,United States,32,Female,Laptop,,1 Month,,
1659,Standard,336,14,26-07-22,6/7/2023,Canada,35,Male,Smartphone,,1 Month,,
1660,Premium,336,12,7/8/2022,8/7/2023,United States,44,Male,Tablet,,1 Month,,
1661,Basic,335,13,10/8/2022,5/7/2023,United States,49,Female,Laptop,,1 Month,,
1662,Premium,335,13,14-08-22,6/7/2023,Canada,39,Male,Smartphone,,1 Month,,
1663,Standard,335,12,16-08-22,6/7/2023,United Kingdom,38,Female,Smartphone,,1 Month,,
1664,Basic,334,10,20-08-22,8/7/2023,Australia,38,Female,Laptop,,1 Month,,
1665,Standard,334,11,25-08-22,5/7/2023,Germany,37,Male,Smartphone,,1 Month,,
1666,Premium,334,11,28-08-22,7/7/2023,France,28,Male,Laptop,,1 Month,,
1667,Basic,333,11,5/9/2022,6/7/2023,Brazil,49,Male,Tablet,,1 Month,,
1668,Standard,333,13,8/9/2022,8/7/2023,Mexico,33,Female,Tablet,,1 Month,,
1669,Premium,333,10,14-09-22,5/7/2023,Spain,48,Male,Tablet,,1 Month,,
1670,Basic,332,13,16-09-22,6/7/2023,Italy,34,Male,Tablet,,1 Month,,
1671,Premium,332,13,19-09-22,6/7/2023,Spain,39,Female,Smartphone,,1 Month,,
1672,Basic,331,15,23-09-22,7/7/2023,Spain,30,Male,Tablet,,1 Month,,
1673,Standard,331,10,29-09-22,7/7/2023,United States,37,Male,Tablet,,1 Month,,
1674,Standard,331,10,2/10/2022,6/7/2023,Canada,38,Male,Smart TV,,1 Month,,
1675,Basic,330,12,8/10/2022,5/7/2023,United States,42,Female,Laptop,,1 Month,,
1676,Premium,330,15,9/10/2022,7/7/2023,United States,35,Female,Laptop,,1 Month,,
1677,Basic,329,14,11/10/2022,8/7/2023,Canada,30,Male,Tablet,,1 Month,,
1678,Standard,329,15,14-10-22,9/7/2023,United Kingdom,48,Female,Smart TV,,1 Month,,
1679,Premium,329,14,16-10-22,6/7/2023,Australia,48,Male,Tablet,,1 Month,,
1680,Basic,328,13,18-10-22,7/7/2023,Germany,32,Male,Laptop,,1 Month,,
1681,Premium,328,15,22-10-22,7/7/2023,France,27,Male,Smart TV,,1 Month,,
1682,Basic,327,10,23-10-22,9/7/2023,Brazil,48,Female,Laptop,,1 Month,,
1683,Standard,327,12,26-10-22,6/7/2023,Mexico,33,Male,Laptop,,1 Month,,
1684,Standard,327,13,27-10-22,7/7/2023,Spain,28,Male,Smartphone,,1 Month,,
1685,Basic,326,15,31-10-22,7/7/2023,Italy,46,Male,Laptop,,1 Month,,
1686,Premium,326,11,1/11/2022,8/7/2023,Spain,40,Male,Laptop,,1 Month,,
1687,Basic,325,13,3/11/2022,5/7/2023,Spain,49,Male,Smartphone,,1 Month,,
1688,Standard,325,14,4/11/2022,6/7/2023,United States,41,Female,Tablet,,1 Month,,
1689,Premium,325,13,5/11/2022,7/7/2023,Canada,38,Male,Tablet,,1 Month,,
1690,Basic,324,13,5/11/2022,7/7/2023,United States,42,Female,Laptop,,1 Month,,
1691,Premium,324,13,5/11/2022,5/7/2023,United States,27,Female,Smart TV,,1 Month,,
1692,Basic,323,12,5/11/2022,6/7/2023,Canada,41,Female,Tablet,,1 Month,,
1693,Standard,323,13,3/11/2022,7/7/2023,United Kingdom,41,Female,Tablet,,1 Month,,
1694,Standard,323,11,27-10-22,7/7/2023,Australia,49,Male,Laptop,,1 Month,,
1695,Basic,322,14,24-10-22,4/7/2023,Germany,28,Female,Smartphone,,1 Month,,
1696,Premium,322,13,17-10-22,7/7/2023,France,44,Male,Laptop,,1 Month,,
1697,Basic,321,11,6/10/2022,7/7/2023,Brazil,47,Female,Tablet,,1 Month,,
1698,Standard,321,12,18-09-22,6/7/2023,Mexico,29,Male,Tablet,,1 Month,,
1699,Premium,321,10,17-09-22,4/7/2023,Spain,31,Female,Laptop,,1 Month,,
1700,Basic,320,12,13-09-22,8/7/2023,Italy,28,Female,Smart TV,,1 Month,,
1701,Premium,320,15,9/9/2022,7/7/2023,Spain,32,Male,Smart TV,,1 Month,,
1702,Basic,319,12,2/9/2022,7/7/2023,Spain,43,Male,Smartphone,,1 Month,,
1703,Standard,319,13,1/9/2022,6/7/2023,United States,48,Male,Smart TV,,1 Month,,
1704,Standard,319,10,16-08-22,7/7/2023,Canada,28,Male,Laptop,,1 Month,,
1705,Basic,318,14,17-08-22,7/7/2023,United States,31,Female,Tablet,,1 Month,,
1706,Premium,318,15,29-07-22,7/7/2023,United States,47,Male,Laptop,,1 Month,,
1707,Basic,317,13,28-07-22,6/7/2023,Canada,39,Female,Smartphone,,1 Month,,
1708,Standard,317,13,25-07-22,7/7/2023,United Kingdom,35,Male,Smartphone,,1 Month,,
1709,Premium,317,10,26-07-22,6/7/2023,Australia,42,Female,Smartphone,,1 Month,,
1710,Basic,316,11,17-07-22,7/7/2023,Germany,30,Male,Smart TV,,1 Month,,
1711,Premium,316,14,16-07-22,6/7/2023,France,34,Male,Smartphone,,1 Month,,
1712,Basic,315,11,17-07-22,9/7/2023,Brazil,35,Male,Smartphone,,1 Month,,
1713,Standard,315,12,16-07-22,6/7/2023,Mexico,31,Female,Tablet,,1 Month,,
1714,Standard,315,14,16-07-22,7/7/2023,Spain,36,Female,Tablet,,1 Month,,
1715,Basic,314,14,12/7/2022,6/7/2023,Italy,31,Female,Laptop,,1 Month,,
1716,Premium,314,11,10/7/2022,9/7/2023,Spain,32,Male,Smart TV,,1 Month,,
1717,Basic,313,10,8/7/2022,7/7/2023,Spain,46,Female,Smartphone,,1 Month,,
1718,Standard,313,15,29-06-22,7/7/2023,United States,30,Male,Tablet,,1 Month,,
1719,Premium,313,12,29-06-22,6/7/2023,Canada,46,Male,Laptop,,1 Month,,
1720,Basic,312,12,28-06-22,8/7/2023,United States,44,Female,Tablet,,1 Month,,
1721,Basic,311,12,29-06-22,6/7/2023,United States,34,Male,Tablet,,1 Month,,
1722,Basic,310,13,1/7/2022,8/7/2023,Canada,31,Male,Tablet,,1 Month,,
1723,Standard,310,13,2/7/2022,6/7/2023,United Kingdom,34,Male,Smart TV,,1 Month,,
1724,Premium,310,12,4/7/2022,8/7/2023,Australia,28,Male,Laptop,,1 Month,,
1725,Basic,309,10,8/7/2022,7/7/2023,Germany,36,Female,Smartphone,,1 Month,,
1726,Basic,308,14,20-07-22,9/7/2023,France,48,Female,Laptop,,1 Month,,
1727,Premium,308,13,23-07-22,6/7/2023,Brazil,40,Male,Smartphone,,1 Month,,
1728,Standard,308,15,26-07-22,7/7/2023,Mexico,35,Male,Smartphone,,1 Month,,
1729,Standard,308,11,30-07-22,7/7/2023,Spain,41,Male,Laptop,,1 Month,,
1730,Basic,307,10,8/8/2022,8/7/2023,Italy,28,Female,Smartphone,,1 Month,,
1731,Premium,307,12,13-08-22,5/7/2023,Spain,37,Male,Tablet,,1 Month,,
1732,Standard,307,12,14-08-22,7/7/2023,Spain,33,Male,Smartphone,,1 Month,,
1733,Basic,306,15,16-08-22,6/7/2023,United States,27,Female,Tablet,,1 Month,,
1734,Standard,306,14,19-08-22,8/7/2023,Canada,35,Male,Tablet,,1 Month,,
1735,Premium,306,10,27-08-22,6/7/2023,United States,27,Male,Smartphone,,1 Month,,
1736,Basic,305,15,4/9/2022,7/7/2023,United States,29,Female,Smartphone,,1 Month,,
1737,Premium,305,12,5/9/2022,6/7/2023,Canada,28,Female,Laptop,,1 Month,,
1738,Standard,305,12,13-09-22,8/7/2023,United Kingdom,33,Female,Smartphone,,1 Month,,
1739,Basic,304,10,16-09-22,5/7/2023,Australia,35,Female,Smartphone,,1 Month,,
1740,Standard,304,15,18-09-22,6/7/2023,Germany,37,Female,Laptop,,1 Month,,
1741,Premium,304,12,20-09-22,6/7/2023,France,31,Male,Smartphone,,1 Month,,
1742,Basic,303,13,29-09-22,7/7/2023,Brazil,27,Male,Laptop,,1 Month,,
1743,Standard,303,11,30-09-22,8/7/2023,Mexico,48,Male,Tablet,,1 Month,,
1744,Premium,303,15,4/10/2022,10/7/2023,Spain,30,Female,Smart TV,,1 Month,,
1745,Basic,302,14,8/10/2022,7/7/2023,Italy,45,Male,Tablet,,1 Month,,
1746,Premium,302,14,10/10/2022,7/7/2023,Spain,28,Male,Smart TV,,1 Month,,
1747,Basic,301,12,12/10/2022,8/7/2023,Spain,30,Female,Laptop,,1 Month,,
1748,Standard,301,15,14-10-22,10/7/2023,United States,48,Male,Smartphone,,1 Month,,
1749,Standard,301,10,16-10-22,7/7/2023,Canada,37,Female,Laptop,,1 Month,,
1750,Basic,300,15,21-10-22,7/7/2023,United States,28,Female,Smartphone,,1 Month,,
1751,Premium,300,14,23-10-22,7/7/2023,United States,43,Female,Tablet,,1 Month,,
1752,Basic,299,10,25-10-22,9/7/2023,Canada,36,Male,Laptop,,1 Month,,
1753,Standard,299,15,26-10-22,6/7/2023,United Kingdom,47,Male,Laptop,,1 Month,,
1754,Premium,299,10,29-10-22,7/7/2023,Australia,42,Male,Smart TV,,1 Month,,
1755,Basic,298,15,31-10-22,7/7/2023,Germany,50,Male,Laptop,,1 Month,,
1756,Premium,298,13,2/11/2022,8/7/2023,France,41,Male,Tablet,,1 Month,,
1757,Basic,297,13,3/11/2022,5/7/2023,Brazil,43,Male,Laptop,,1 Month,,
1758,Standard,297,13,5/11/2022,7/7/2023,Mexico,35,Male,Laptop,,1 Month,,
1759,Standard,297,10,6/11/2022,7/7/2023,Spain,51,Male,Smart TV,,1 Month,,
1760,Basic,296,15,6/11/2022,7/7/2023,Italy,35,Male,Tablet,,1 Month,,
1761,Premium,296,10,7/11/2022,5/7/2023,Spain,37,Male,Smart TV,,1 Month,,
1762,Basic,295,10,4/11/2022,6/7/2023,Spain,28,Female,Smartphone,,1 Month,,
1763,Standard,295,14,2/11/2022,7/7/2023,United States,32,Female,Smartphone,,1 Month,,
1764,Premium,295,13,27-10-22,7/7/2023,Canada,37,Female,Tablet,,1 Month,,
1765,Basic,294,11,18-10-22,5/7/2023,United States,37,Female,Tablet,,1 Month,,
1766,Premium,294,12,7/10/2022,8/7/2023,United States,34,Female,Smart TV,,1 Month,,
1767,Basic,293,15,4/10/2022,7/7/2023,Canada,30,Female,Tablet,,1 Month,,
1768,Standard,293,14,17-09-22,7/7/2023,United Kingdom,35,Male,Tablet,,1 Month,,
1769,Standard,293,14,15-09-22,6/7/2023,Australia,41,Female,Laptop,,1 Month,,
1770,Basic,292,13,10/9/2022,8/7/2023,Germany,50,Female,Tablet,,1 Month,,
1771,Premium,292,11,9/9/2022,8/7/2023,France,48,Female,Laptop,,1 Month,,
1772,Basic,291,12,9/9/2022,8/7/2023,Brazil,29,Male,Smart TV,,1 Month,,
1773,Standard,291,12,7/9/2022,6/7/2023,Mexico,37,Male,Tablet,,1 Month,,
1774,Premium,291,15,8/9/2022,8/7/2023,Spain,36,Female,Tablet,,1 Month,,
1775,Basic,290,15,14-08-22,7/7/2023,Italy,45,Male,Tablet,,1 Month,,
1776,Premium,290,15,6/8/2022,8/7/2023,Spain,27,Female,Smart TV,,1 Month,,
1777,Basic,289,12,6/8/2022,6/7/2023,Spain,31,Female,Tablet,,1 Month,,
1778,Standard,289,11,29-07-22,9/7/2023,United States,42,Female,Tablet,,1 Month,,
1779,Standard,289,15,28-07-22,6/7/2023,Canada,43,Female,Smartphone,,1 Month,,
1780,Basic,288,13,24-07-22,7/7/2023,United States,43,Male,Smart TV,,1 Month,,
1781,Premium,288,15,22-07-22,6/7/2023,United States,35,Female,Laptop,,1 Month,,
1782,Basic,287,13,19-07-22,10/7/2023,Canada,51,Male,Laptop,,1 Month,,
1783,Standard,287,13,17-07-22,7/7/2023,United Kingdom,42,Female,Smartphone,,1 Month,,
1784,Premium,287,13,16-07-22,7/7/2023,Australia,36,Male,Tablet,,1 Month,,
1785,Basic,286,13,13-07-22,7/7/2023,Germany,50,Female,Tablet,,1 Month,,
1786,Premium,286,15,14-07-22,9/7/2023,France,43,Female,Laptop,,1 Month,,
1787,Basic,285,11,7/7/2022,7/7/2023,Brazil,28,Male,Laptop,,1 Month,,
1788,Standard,285,10,6/7/2022,9/7/2023,Mexico,48,Female,Smart TV,,1 Month,,
1789,Standard,285,14,30-06-22,7/7/2023,Spain,47,Female,Tablet,,1 Month,,
1790,Basic,284,12,30-06-22,9/7/2023,Italy,31,Male,Smart TV,,1 Month,,
1791,Premium,284,14,1/7/2022,6/7/2023,Spain,45,Male,Laptop,,1 Month,,
1792,Basic,283,15,2/7/2022,9/7/2023,Spain,45,Female,Tablet,,1 Month,,
1793,Standard,283,14,3/7/2022,6/7/2023,United States,42,Female,Smart TV,,1 Month,,
1794,Premium,283,12,6/7/2022,8/7/2023,Canada,36,Female,Tablet,,1 Month,,
1795,Basic,282,14,7/7/2022,7/7/2023,United States,32,Male,Smart TV,,1 Month,,
1796,Basic,281,10,15-07-22,9/7/2023,United States,50,Male,Tablet,,1 Month,,
1797,Basic,280,14,17-07-22,6/7/2023,Canada,39,Male,Smart TV,,1 Month,,
1798,Standard,280,10,26-07-22,8/7/2023,United Kingdom,51,Male,Smartphone,,1 Month,,
1799,Premium,280,14,5/8/2022,7/7/2023,Australia,49,Female,Tablet,,1 Month,,
1800,Basic,279,14,12/8/2022,9/7/2023,Germany,42,Male,Tablet,,1 Month,,
1801,Basic,278,12,14-08-22,6/7/2023,France,46,Male,Tablet,,1 Month,,
1802,Premium,278,12,15-08-22,7/7/2023,Brazil,30,Male,Smartphone,,1 Month,,
1803,Standard,278,10,18-08-22,7/7/2023,Mexico,48,Male,Smart TV,,1 Month,,
1804,Standard,278,12,21-08-22,9/7/2023,Spain,40,Female,Laptop,,1 Month,,
1805,Basic,277,10,4/9/2022,6/7/2023,Italy,50,Female,Smart TV,,1 Month,,
1806,Premium,277,15,5/9/2022,7/7/2023,Spain,49,Female,Laptop,,1 Month,,
1807,Standard,277,11,8/9/2022,7/7/2023,Spain,37,Male,Smartphone,,1 Month,,
1808,Basic,276,12,15-09-22,8/7/2023,United States,43,Male,Laptop,,1 Month,,
1809,Standard,276,15,17-09-22,6/7/2023,Canada,40,Female,Tablet,,1 Month,,
1810,Premium,276,14,19-09-22,9/7/2023,United States,27,Male,Laptop,,1 Month,,
1811,Basic,275,10,23-09-22,6/7/2023,United States,47,Male,Smart TV,,1 Month,,
1812,Premium,275,11,26-09-22,8/7/2023,Canada,50,Male,Smartphone,,1 Month,,
1813,Standard,275,12,30-09-22,8/7/2023,United Kingdom,31,Female,Smartphone,,1 Month,,
1814,Basic,274,10,7/10/2022,10/7/2023,Australia,33,Male,Smartphone,,1 Month,,
1815,Standard,274,13,9/10/2022,7/7/2023,Germany,42,Female,Tablet,,1 Month,,
1816,Premium,274,14,12/10/2022,7/7/2023,France,51,Female,Laptop,,1 Month,,
1817,Basic,273,12,13-10-22,8/7/2023,Brazil,43,Female,Smartphone,,1 Month,,
1818,Standard,273,15,14-10-22,10/7/2023,Mexico,45,Female,Smart TV,,1 Month,,
1819,Premium,273,13,19-10-22,7/7/2023,Spain,48,Female,Tablet,,1 Month,,
1820,Basic,272,14,20-10-22,7/7/2023,Italy,48,Female,Smart TV,,1 Month,,
1821,Premium,272,12,22-10-22,8/7/2023,Spain,30,Male,Smartphone,,1 Month,,
1822,Basic,271,15,24-10-22,9/7/2023,Spain,29,Female,Tablet,,1 Month,,
1823,Standard,271,10,28-10-22,6/7/2023,United States,28,Male,Tablet,,1 Month,,
1824,Standard,271,12,30-10-22,8/7/2023,Canada,46,Female,Laptop,,1 Month,,
1825,Basic,270,13,1/11/2022,8/7/2023,United States,45,Male,Smart TV,,1 Month,,
1826,Premium,270,12,3/11/2022,8/7/2023,United States,30,Male,Tablet,,1 Month,,
1827,Basic,269,13,4/11/2022,6/7/2023,Canada,44,Female,Laptop,,1 Month,,
1828,Standard,269,14,5/11/2022,7/7/2023,United Kingdom,46,Male,Laptop,,1 Month,,
1829,Premium,269,13,6/11/2022,8/7/2023,Australia,36,Female,Tablet,,1 Month,,
1830,Basic,268,12,7/11/2022,8/7/2023,Germany,27,Female,Smartphone,,1 Month,,
1831,Premium,268,14,5/11/2022,5/7/2023,France,43,Male,Laptop,,1 Month,,
1832,Basic,267,11,5/11/2022,9/7/2023,Brazil,48,Female,Smartphone,,1 Month,,
1833,Standard,267,12,6/11/2022,8/7/2023,Mexico,36,Female,Smartphone,,1 Month,,
1834,Standard,267,10,3/11/2022,7/7/2023,Spain,44,Male,Smart TV,,1 Month,,
1835,Basic,266,11,22-10-22,6/7/2023,Italy,41,Female,Tablet,,1 Month,,
1836,Premium,266,12,22-10-22,9/7/2023,Spain,29,Female,Smart TV,,1 Month,,
1837,Basic,265,13,15-10-22,9/7/2023,Spain,28,Female,Smartphone,,1 Month,,
1838,Standard,265,11,24-09-22,7/7/2023,United States,36,Female,Smartphone,,1 Month,,
1839,Premium,265,15,15-09-22,6/7/2023,Canada,36,Female,Smart TV,,1 Month,,
1840,Basic,264,14,15-09-22,8/7/2023,United States,40,Male,Laptop,,1 Month,,
1841,Premium,264,11,12/9/2022,8/7/2023,United States,35,Female,Tablet,,1 Month,,
1842,Basic,263,14,12/9/2022,9/7/2023,Canada,34,Female,Smartphone,,1 Month,,
1843,Standard,263,10,11/9/2022,7/7/2023,United Kingdom,46,Male,Laptop,,1 Month,,
